,contributor_name,counts
1208,Enrico Rotundo,1
1209,Eric Boxer,1
1210,alexhtn,1
1211,Eric Brassell,1
1212,alexandercbooth,1
1213,alexander135,1
1214,alex arsenovic,1
1215,alex argunov,1
1216,Eric Goddard,1
1217,anton-d,1
1218,araraonline,1
1219,dr-leo,1
1220,ETF,1
1221,bganglia,1
1222,bertrandhaut,1
1223,bernie gray,1
1224,Dr. Leo,1
1225,benarthur91,1
1226,benabel,1
1227,Drew Fustin,1
1228,Drew Heenan,1
1229,Drew Levitt,1
1230,bastewart,1
1231,babakkeyvani,1
1232,azure-pipelines[bot],1
1233,azuranski,1
1234,aviolov,1
1235,Drewrey Lupton,1
1236,avelineg,1
1237,austinc,1
1238,DriesS,1
1239,atbd,1
1240,asharma13524,1
1241,Dylan Dmitri Gray,1
1242,Dylan Percy,1
1243,Dāgs Grīnbergs,1
1244,Eric Groszman,1
1245,Eric Kisslinger,1
1246,Eric O. LEBIGOT (EOL),1
1247,Eric Stein,1
1248,aberres,1
1249,abarber4gh,1
1250,abaldenko,1
1251,aaron315,1
1252,Eyal Trabelsi,1
1253,Eyden Villanueva,1
1254,Zihao Zhao,1
1255,FAN-GOD,1
1256,ZhihuiChen0903,1
1257,Zeke,1
1258,Zeb Nicholls,1
1259,Zbyszek Królikowski,1
1260,Zaky Bilfagih,1
1261,Zachary Lawrence,1
1262,Zach Rait,1
1263,Zach Dwiel,1
1264,Zach Brookler,1
1265,Fabien Aulaire,1
1266,Fabrizio Pollastri,1
1267,Yuya Takashina,1
1268,Yuval Langer,1
1269,Fakabbir Amin,1
1270,Yusei Tahara,1
1271,abmyii,1
1272,acorbe,1
1273,Ewout ter Hoeven,1
1274,Erkam Uyanik,1
1275,akielbowicz,1
1276,ajenkins-cargometrics,1
1277,aiudirog,1
1278,Eric Wong,1
1279,ailchau,1
1280,Erik Fredriksen,1
1281,Erik Hasse,1
1282,agustín méndez,1
1283,Erik M. Bray,1
1284,Erik Nilsson,1
1285,Ernesto Freitas,1
1286,Evgeny Naumov,1
1287,EternalLearner42,1
1288,Ethan Chen,1
1289,aernlund,1
1290,aeltanawy,1
1291,adrian-stepien,1
1292,Eunseop Jeong,1
1293,Evan,1
1294,Evan D,1
1295,Evan Kanter,1
1296,Evan Livelo,1
1297,biddwan09,1
1298,Douglas McNeil,1
1299,bk521234,1
1300,cruzzoe,1
1301,davidjameshumphreys,1
1302,David Liu,1
1303,David Lutz,1
1304,david-cortes,1
1305,Carsten van Weelden,1
1306,David Polo,1
1307,David Rasch,1
1308,darke-spirits,1
1309,David Read,1
1310,David Rouquet,1
1311,daniellebrown,1
1312,David S,1
1313,daniel,1
1314,danchev,1
1315,David Sanders,1
1316,David Schlachter,1
1317,dalgarno,1
1318,dajcs,1
1319,David Stephens,1
1320,d10genes,1
1321,cyrusmaher,1
1322,cxl923cc,1
1323,David Wales,1
1324,davidmvalente,1
1325,davidovitch,1
1326,David Kwong,1
1327,David BROCHART,1
1328,doosik_bae,1
1329,Dav Clark,1
1330,dmanikowski-reef,1
1331,dkamm,1
1332,Dave Hughes,1
1333,Dave Lewis,1
1334,David,1
1335,dicristina,1
1336,dickreuter,1
1337,dhuettenmoser,1
1338,dgram0,1
1339,daydreamt,1
1340,David C Hall,1
1341,derestle-htwg,1
1342,dequadras,1
1343,David Fischer,1
1344,David Hirschfeld,1
1345,David Hoese,1
1346,David Hoffman,1
1347,David John Gagne,1
1348,David Jung,1
1349,David Kelly,1
1350,David Wolever,1
1351,David Zaslavsky,1
1352,bkandel,1
1353,cr3,1
1354,cclauss,1
1355,Dmitriy Perepelkin,1
1356,Dmitry L,1
1357,carlosdanielcsantos,1
1358,Dobatymo,1
1359,calvinsomething,1
1360,Dody Suria Wijaya,1
1361,c123w,1
1362,Dominik Kutra,1
1363,Dominik Stanczak,1
1364,Donald Curtis,1
1365,brian-pantano,1
1366,brendandrury,1
1367,DorAmram,1
1368,bravech,1
1369,bpraggastis,1
1370,boombard,1
1371,Doris Lee,1
1372,Dorothy Kabarozi,1
1373,Dorozhko Anton,1
1374,bmu,1
1375,bmagnusson,1
1376,Doug Coleman,1
1377,cdknox,1
1378,Dina,1
1379,Dimitris Spathis,1
1380,Denis Belavin,1
1381,David-dmh,1
1382,DavidRosen,1
1383,Dean,1
1384,conmai,1
1385,Dean Langsam,1
1386,Deepak Pandey,1
1387,Deepan Das,1
1388,claws,1
1389,claudiobertoldi,1
1390,chromy,1
1391,Dennis Bakhuis,1
1392,Dimitri,1
1393,Dennis Kamau,1
1394,chinskiy,1
1395,Dhruv B Shetty,1
1396,chinggg,1
1397,chernrick,1
1398,chebee7i,1
1399,charlie0389,1
1400,Diego Fernandez,1
1401,Diego Torres,1
1402,chaimdemulder,1
1403,jeps-journal,1
1404,Brian J. McGuirk,1
1405,jfcorbett,1
1406,smartswdeveloper,1
1407,stahlous,1
1408,Alexander Nordin,1
1409,ssortman,1
1410,Alexander Regueiro,1
1411,Alexandre Batisse,1
1412,Alexandre Decan,1
1413,Alexey Györi,1
1414,someben,1
1415,Alfredo Granja,1
1416,Alibi,1
1417,Allen Riddell,1
1418,sm1899,1
1419,Amim Knabben,1
1420,skwbc,1
1421,AllenDowney,1
1422,Allison Browne,1
1423,Alok Singhal,1
1424,silentquasar,1
1425,Alvaro Aleman,1
1426,sideeye,1
1427,shubham11941140,1
1428,Alyssa Fu Ward,1
1429,Aman Thakral,1
1430,Amanda Dsouza,1
1431,stas-sl,1
1432,stefansimik,1
1433,step4me,1
1434,Alexander Lenail,1
1435,testvinder,1
1436,Alex Lubbock,1
1437,Alex Marchenko,1
1438,Alex Radu,1
1439,tamuhey,1
1440,Alex Strick van Linschoten,1
1441,Alex Thorne,1
1442,Alex Vig,1
1443,tadeja,1
1444,tadashigaki,1
1445,syutbai,1
1446,Alex-Gregory-1,1
1447,svaksha,1
1448,surveymedia.ca,1
1449,suoniq,1
1450,AlexTereshenkov,1
1451,sukriti1,1
1452,sudhir mohanraj,1
1453,Alexander Gorodetsky,1
1454,Alexander Hendorf,1
1455,Alexander Hess,1
1456,steveya,1
1457,steveayers124,1
1458,shaido987,1
1459,Amol,1
1460,thauck,1
1461,rmihael,1
1462,Andrei Batomunkuev,1
1463,ruiann,1
1464,rs2,1
1465,Andrew Bui,1
1466,Andrew Eckart,1
1467,Andrew Fiore-Gartland,1
1468,rocabrera,1
1469,robertzk,1
1470,Andrew Gaspari,1
1471,Andrew Gross,1
1472,rmunjal29,1
1473,Andrew Kittredge,1
1474,seales,1
1475,Andrew McPherson,1
1476,ribonoous,1
1477,Andrew Munch,1
1478,rhstanton,1
1479,Andrew Rosenfeld,1
1480,Andrew Schonfeld,1
1481,Andrew Shumanskiy,1
1482,Andrew Spott,1
1483,Andrew 亮,1
1484,readyready15728,1
1485,rdk1024,1
1486,Andreas Költringer,1
1487,rxxg,1
1488,Andreas Klostermann,1
1489,Andreas H.,1
1490,sdementen,1
1491,scriptomation,1
1492,Amol Agrawal,1
1493,Amol K,1
1494,Amol Kahat,1
1495,Amy Graham,1
1496,saucoide,1
1497,saskakarsi,1
1498,sardonick,1
1499,sanguineturtle,1
1500,sangarshanan,1
1501,sanderland,1
1502,samilAyoub,1
1503,samghelms,1
1504,Andrea Bedini,1
1505,saloni30,1
1506,salomondush,1
1507,salem3358,1
1508,sakkemo,1
1509,sagungrp,1
1510,sage,1
1511,Andreas Buhr,1
1512,s-weigand,1
1513,Alex Kirko,1
1514,the-nose-knows,1
1515,ratijas,1
1516,willie3838,1
1517,Aaron Barber,1
1518,Aaron Schumacher,1
1519,xinrong-databricks,1
1520,Aaron Toth,1
1521,xgdgsc,1
1522,Abbie Popa,1
1523,AbdealiJK,1
1524,AbdulMAbdi,1
1525,winlu,1
1526,Abhiraj Hinge,1
1527,willweil,1
1528,willbowditch,1
1529,vladu,1
1530,Abhishek R,1
1531,Abo7atm,1
1532,Acanthostega,1
1533,wertha,1
1534,wavedatalab,1
1535,Ada Draginda,1
1536,wandersoncferreira,1
1537,Adam Chainz,1
1538,vytas,1
1539,vrserpa,1
1540,Adam Gleave,1
1541,yehia67,1
1542,ARF,1
1543,yelite,1
1544,yhaque1213,1
1545,Øystein S. Haaland,1
1546,Åsmund Hjulstad,1
1547,Ádám Lippai,1
1548,zzgao,1
1549,zys5945,1
1550,znmean,1
1551,zhezherun,1
1552,zhangxiaoxing,1
1553,zhangjinjie,1
1554,zhanghui,1
1555,zertrin,1
1556,21CSM,1
1557,zaki-indra,1
1558,zachcp,1
1559,3553x,1
1560,A Brooks,1
1561,ywpark1,1
1562,AJ Dyka,1
1563,ysau,1
1564,yrhooke,1
1565,yonashub,1
1566,"AJ Pryor, Ph.D",1
1567,ym-pett,1
1568,vmdhhh,1
1569,vkk800,1
1570,theOehrly,1
1571,tlaytongoogle,1
1572,tomrod,1
1573,Alan Du,1
1574,Alan Hogue,1
1575,Alan Yee,1
1576,tomascassidy,1
1577,tom-alcorn,1
1578,Alastair James,1
1579,Alejandro Giacometti,1
1580,Alejandro Hall,1
1581,tnwei,1
1582,Alejandro Hohmann,1
1583,tkmz-n,1
1584,vivikelapoutre,1
1585,Aleksandr Drozd,1
1586,Alessandro Amici,1
1587,Alessandro Bisiani,1
1588,timcera,1
1589,Alex B,1
1590,thuske,1
1591,thordisstella,1
1592,theodorju,1
1593,themrmax,1
1594,Alex Itkes,1
1595,theandygross,1
1596,Akshat Jain,1
1597,Akos Furton,1
1598,Akbar Septriyan,1
1599,Akash Tandon,1
1600,vineethraj510,1
1601,Adam Greenhall,1
1602,Adam Kim,1
1603,verakai,1
1604,venkateshdatta1993,1
1605,Adam Klaum,1
1606,Adam Klimont,1
1607,Adam Smith,1
1608,Adam Spannbauer,1
1609,Adam W Bagaskarta,1
1610,AdamShamlian,1
1611,Adrian,1
1612,tyuyoshi,1
1613,tworec,1
1614,Adrian Liaw,1
1615,Adrien Emery,1
1616,Agustín Herranz,1
1617,tsinggggg,1
1618,Aivengoe,1
1619,Ajay Saxena,1
1620,Ajitesh Singh,1
1621,trevorkask,1
1622,tpanza,1
1623,András Novoszáth,1
1624,raph-m,1
1625,jfoo,1
1626,leandermaben,1
1627,lloydkirk,1
1628,Bhavesh Poddar,1
1629,link2xt,1
1630,BielStela,1
1631,lgautier,1
1632,lexy-lixinyu,1
1633,Bijay Regmi,1
1634,Bill Chambers,1
1635,leo,1
1636,lenolib,1
1637,leerssej,1
1638,Bjorn Arneson,1
1639,Boris Rumyantsev,1
1640,larvian,1
1641,Blair,1
1642,Blake Hawkins,1
1643,l736x,1
1644,Bob Baxley,1
1645,ksanghai,1
1646,Bobin Mathew,1
1647,krey,1
1648,Bogdan Pilyavets,1
1649,kpflugshaupt,1
1650,Boris Lau,1
1651,lmcindewar,1
1652,Bernhard Thiel,1
1653,Berkay,1
1654,Benoit Pointet,1
1655,matthiashuschle,1
1656,Ben Nelson,1
1657,Ben North,1
1658,masterpiga,1
1659,marydmit,1
1660,marcosrullan,1
1661,manuels,1
1662,manu,1
1663,manoj_koneni,1
1664,manikbhandari,1
1665,Benedikt Heidrich,1
1666,majiang,1
1667,maheshbapatu,1
1668,Beni Bienz,1
1669,Benjamin Fischer,1
1670,Benjamin Gross,1
1671,lucyleeow,1
1672,Benjamin Grove,1
1673,lucas,1
1674,Benjamin M. Gross,1
1675,lrepiton,1
1676,lpkirwin,1
1677,Benoit Paquet,1
1678,kotrfa,1
1679,knuu,1
1680,mattrijk,1
1681,joaoavf,1
1682,Brian Strand,1
1683,Brian Tu,1
1684,josham,1
1685,Bruno Almeida,1
1686,jordi-crespo,1
1687,Bruno P. Kinoshita,1
1688,Bryan Racic,1
1689,jojomdt,1
1690,Bryant Moscon,1
1691,Bryce Guinta,1
1692,joders,1
1693,Byron Boulton,1
1694,klonuo,1
1695,C John Klehm,1
1696,jniznan,1
1697,C.A.M. Gerlach,1
1698,Caleb,1
1699,Caleb Braun,1
1700,Carl Johan,1
1701,jkovacevic,1
1702,Carlos Eduardo Moreira dos Santos,1
1703,jjames34,1
1704,Carlos García Márquez,1
1705,jh-wu,1
1706,jotasi,1
1707,joy-rosie,1
1708,Brian Quistorff,1
1709,Brian McFee,1
1710,kjford,1
1711,kiwirob,1
1712,BorisVerk,1
1713,Bradley Dice,1
1714,Brandon Rhodes,1
1715,BrenBarn,1
1716,Brendan Sullivan,1
1717,kdiether,1
1718,Brendan Wilby,1
1719,kaustuv deolal,1
1720,Brett Randall,1
1721,Brett Rosen,1
1722,jxb4892,1
1723,Brian,1
1724,justinchan23,1
1725,juricast,1
1726,Brian Choi,1
1727,juliansmidek,1
1728,juliandwain,1
1729,juan huguet,1
1730,Brian Granger,1
1731,Yulong Yang,1
1732,Brian Jacobowski,1
1733,Ben James,1
1734,mavismonica,1
1735,ranarag,1
1736,Antonio Linde,1
1737,parkdj1,1
1738,parchd-1,1
1739,pandas-docs-bot,1
1740,pan Jacek,1
1741,pallav-fdsi,1
1742,Antonio Andraues Jr,1
1743,pajachiet,1
1744,paihu,1
1745,Antonio Gutierrez,1
1746,ossdev07,1
1747,orereta,1
1748,Antonio Molina,1
1749,Arjun Sharma,1
1750,Antonio Quinonez,1
1751,omtinez,1
1752,ojdo,1
1753,Antony Lee,1
1754,Antti Kaihola,1
1755,Anudeep Tubati,1
1756,Arash Rouhani,1
1757,Arco Bast,1
1758,nuffe,1
1759,Arda Kosar,1
1760,Ari Sosnovsky,1
1761,Antoine Viscardi,1
1762,Antoine Pitrou,1
1763,paul-mannino,1
1764,pbreach,1
1765,raguiar2,1
1766,rafarui,1
1767,rafael,1
1768,André Jonasson,1
1769,Andy Craze,1
1770,quantumalaviya,1
1771,Andy Li,1
1772,pvanhauw,1
1773,AnglinaBhambra,1
1774,Anh Le,1
1775,Aniket uttam,1
1776,Anil Kumar Pallekonda,1
1777,Anjali Singh,1
1778,pratyushsharan,1
1779,pqzx,1
1780,pmaxey83,1
1781,pizzathief,1
1782,Ankit Dhankhar,1
1783,Ankush Dua,1
1784,Anshoo Rajput,1
1785,philipphanemann,1
1786,Anthony O'Brien,1
1787,peadarcoyle,1
1788,nprad,1
1789,Arkadeep Adhikari,1
1790,Ben Forbes,1
1791,Bastiaan,1
1792,moaraccounts,1
1793,Azeez Oluwafemi,1
1794,mjlove12,1
1795,miquelcamprodon,1
1796,Barry Fitzgerald,1
1797,Bart,1
1798,Bart Aelterman,1
1799,Bart Broere,1
1800,mikebailey,1
1801,miguelmorin,1
1802,Bas Nijholt,1
1803,Bayle Shanks,1
1804,nmartensen,1
1805,mglasder,1
1806,Becky Sweger,1
1807,Ben,1
1808,mdeboc,1
1809,mcocdawc,1
1810,mck619,1
1811,Ben Auffarth,1
1812,mazayo,1
1813,maxwasserman,1
1814,maximilianaccardo,1
1815,maxalbert,1
1816,Ayushman Kumar,1
1817,monicaBee,1
1818,morrme,1
1819,AyowoleT,1
1820,Armin Berres,1
1821,Arno Veenstra,1
1822,nileracecrew,1
1823,nicolab100,1
1824,nguevara,1
1825,Arun12121,1
1826,Arunim Samudra,1
1827,Arushi Sharma,1
1828,Ashish Singal,1
1829,Ashkan,1
1830,naveenkaushik2504,1
1831,Ashlan Parker,1
1832,na2,1
1833,Ashwani,1
1834,Ashwin Prakash Nalwade,1
1835,Ashwin Srinath,1
1836,mwaskom,1
1837,Ashwini Chaudhary,1
1838,Austin Hackett,1
1839,mschmohl,1
1840,Avi Kelman,1
1841,Ayappan,1
1842,mpuels,1
1843,Yury Bayda,1
1844,Julian Fleischer,1
1845,Yuliya Dovzhenko,1
1846,Misha Veldhoen,1
1847,Morgan Stuart,1
1848,Moonsoo Kim,1
1849,Montana Low,1
1850,Jeff Hernandez,1
1851,Monica,1
1852,Mohit Anand,1
1853,Jeff Reback,1
1854,Jeffrey Starr,1
1855,Mohamad Hussein Rkein,1
1856,Jenn Olsen,1
1857,Jeongmin Yu,1
1858,Jered Dominguez-Trujillo,1
1859,Morisa Manzella,1
1860,Ming Li,1
1861,MinRK,1
1862,MinGyo Jung,1
1863,Min ho Kim,1
1864,Jeremy Wagner,1
1865,Milo,1
1866,Mikolaj Chwalisz,1
1867,Jernej Makovsek,1
1868,Mike Taves,1
1869,Mike Roberts,1
1870,Jerod Estapa,1
1871,Morgan243,1
1872,Moritz Münst,1
1873,Mike Graham,1
1874,Nate George,1
1875,Nicholas Stahl,1
1876,Nehil Jain,1
1877,Navreet Gill,1
1878,Jay Offerdahl,1
1879,Naveen Agrawal,1
1880,Nathanael,1
1881,Nathan Typanski,1
1882,Nathan Sanders,1
1883,Nathan Ford,1
1884,Jayanth Katuri,1
1885,Jean-Baptiste Schiratti,1
1886,Nate Armstrong,1
1887,Jeff Hammerbacher,1
1888,Jean-Francois Zinque,1
1889,Jeanderson Barros Candido,1
1890,Nanda H Krishna,1
1891,Nagesh Kumar C,1
1892,Mykola Golubyev,1
1893,MusTheDataGuy,1
1894,Mukul Ashwath Ram,1
1895,Jeff Blackburne,1
1896,Muhammad Haseeb Tariq,1
1897,Moussa Taifi,1
1898,Morton Fox,1
1899,Jesse Pardue,1
1900,Mike Cramblett,1
1901,Matthew Lurie,1
1902,Maxim Kupfer,1
1903,Jimmy Woo,1
1904,Metehan Kutlu,1
1905,"Mehmet Ali ""Mali"" Akmanalp",1
1906,Megan Thong,1
1907,Mayur,1
1908,Mayank Chaudhary,1
1909,Mayank Bisht,1
1910,Mayank Asthana,1
1911,Jinyang Zhou,1
1912,Joachim Wagner,1
1913,Joan Martin Miralles,1
1914,Joao Pedro Berno Zanutto,1
1915,JimStearns206,1
1916,MaxU,1
1917,Max Mikhaylov,1
1918,Max Kovalovs,1
1919,Max Kanter,1
1920,Max Halford,1
1921,Max Grender-Jones,1
1922,Max Chang,1
1923,Matti Airas,1
1924,Matthieu Brucher,1
1925,Matthias Kuhn,1
1926,Matthew Tan,1
1927,Micah Smith,1
1928,Michael Davis,1
1929,Miguel Sánchez de León Peque,1
1930,Michael Selik,1
1931,Miguel Marques,1
1932,Mie~~~,1
1933,Mickaël Schoentgen,1
1934,Michiel Stock,1
1935,Michelangelo D'Agostino,1
1936,Michel de Ruiter,1
1937,Michał Górny,1
1938,Michael-J-Ward,1
1939,Michael Waskom,1
1940,Jiezheng2018,1
1941,Michael Silverstein,1
1942,Michael Scherer,1
1943,Michael Droettboom,1
1944,Jihwan Song,1
1945,Michael Sarrazin,1
1946,Michael Röttger,1
1947,Jihyung Moon,1
1948,Michael P. Moran,1
1949,Jim,1
1950,Jim Jeon,1
1951,Michael Lamparski,1
1952,Michael Gasvoda,1
1953,Michael Felt,1
1954,Michael E. Gruen,1
1955,Nicholas Ursa,1
1956,Jay Bourque,1
1957,Jay Alammar,1
1958,Jakob Jarmar,1
1959,Paula,1
1960,Paul van Mulbregt,1
1961,Paul Siegel,1
1962,Jake Torcasso,1
1963,Paul Reiners,1
1964,Paul Mestemaker,1
1965,Paul McCarthy,1
1966,Paul Masurel,1
1967,Paul Mannino,1
1968,Paul Lilley,1
1969,Jake Vanderplas,1
1970,Jakub Nowacki,1
1971,Paulo S. Costa,1
1972,Patrik Hlobil,1
1973,Patrick Park,1
1974,Patrick O'Melveny,1
1975,James Bourbeau,1
1976,James Casbon,1
1977,Patrick Luo,1
1978,Patrick,1
1979,Pastafarianist,1
1980,James Goppert,1
1981,James Hiebert,1
1982,James Lamb,1
1983,Paulo Roberto de Oliveira Castro,1
1984,Jake Tae,1
1985,Nick Burns,1
1986,Peter Tillmann,1
1987,Philip Cerles,1
1988,Phil Schaf,1
1989,Phil Ruffwind,1
1990,Phil Ngo,1
1991,Phil Kirlin,1
1992,Jacob Wasserman,1
1993,Petra Chong,1
1994,Petr Baev,1
1995,Petio Petrov,1
1996,Peter Yanovich,1
1997,Peter Waller,1
1998,Peter Steinbach,1
1999,Jaime Di Cristina,1
2000,Peter Quackenbush,1
2001,Peter Liu,1
2002,Peter Hoffmann,1
2003,Peter Csizsek,1
2004,Peter Bull,1
2005,Pete Huang,1
2006,Pepe Flores,1
2007,Peng Yu,1
2008,Pedro Larroy,1
2009,Pearcekieser,1
2010,Pax,1
2011,James McBride,1
2012,Pan Deng / Zora,1
2013,James Santucci,1
2014,Jason Bian,1
2015,Nolan Nichols,1
2016,Jarrod Millman,1
2017,Noah Spies,1
2018,Jason Bandlow,1
2019,Nis Martensen,1
2020,Nipun Sadvilkar,1
2021,Nipun Batra,1
2022,Nikos Karagiannakis,1
2023,Nikoleta Glynatsi,1
2024,Niklas Weber,1
2025,Nikita Sobolev,1
2026,Jason Kiley,1
2027,James Winegar,1
2028,Nigel Markey,1
2029,Nidhi Zare,1
2030,Jason Swails,1
2031,Jason Wolosonovich,1
2032,Nico Schlömer,1
2033,Jasper J.F. van den Bosch,1
2034,Nick Stahl,1
2035,Nick Newman,1
2036,Nick Garvey,1
2037,Nick Foti,1
2038,Javad,1
2039,Noora Husseini,1
2040,Noritada Kobayashi,1
2041,Noémi Éltető,1
2042,Number42,1
2043,Pablo Ambrosio,1
2044,Jan F-F,1
2045,PApostol,1
2046,P-Tillmann,1
2047,Owen Lamont,1
2048,Osman,1
2049,Onno Eberhard,1
2050,Jan Müller,1
2051,Omer Ozarslan,1
2052,Omar Afifi,1
2053,Jan Novotný,1
2054,Olivier Harris,1
2055,Olivier Cavadenti,1
2056,Olivier Bilodeau,1
2057,Jan Pipek,1
2058,Jan Wagner,1
2059,Jan Werkmann,1
2060,Olga Lyashevska,1
2061,Jan Červenka,1
2062,Jane Chen,1
2063,Oktay Sabak,1
2064,ObliviousParadigm,1
2065,Janosh Riebesell,1
2066,Matthew Rocklin,1
2067,Matthew Davis,1
2068,Fei Phoon,1
2069,Kevin Markham,1
2070,Koki Nishihara,1
2071,Koen Roelofs,1
2072,Kodi Arfer,1
2073,Kisekka David,1
2074,Kirk Hansen,1
2075,Kimi Li,1
2076,Kilian Lieret,1
2077,Kiley Hewitt,1
2078,Khor Chean Wei,1
2079,Jordan Erenrich,1
2080,Kevin Nguyen,1
2081,Kevin Kuhl,1
2082,Koushik,1
2083,Kevin Anderson,1
2084,Ketan,1
2085,Jorge López Fueyo,1
2086,Joschka zur Jacobsmühlen,1
2087,Kenneth,1
2088,Kenil,1
2089,Kendall,1
2090,Ken Van Haren,1
2091,Ken Mankoff,1
2092,Keming Zhang,1
2093,Jose,1
2094,Jop Vermeer,1
2095,Joost Kranendonk,1
2096,Keith Webber,1
2097,Jonathan Whitmore,1
2098,Jonas Hoersch,1
2099,Jonas Laursen,1
2100,Laurent Gautier,1
2101,Laurens Geffert,1
2102,Jonas Schulze,1
2103,Lars Buitinck,1
2104,Larry Wong,1
2105,Larry Ren,1
2106,Laksh Arora,1
2107,Jonathan J. Helmus,1
2108,Jonathan Larkin,1
2109,Kyle McCahill,1
2110,Jongwony,1
2111,Kyle Kosic,1
2112,Jonathan de Bruin,1
2113,Kyle Hausmann,1
2114,Kyle Boone,1
2115,Kyle,1
2116,Kurtis Kerstein,1
2117,Jonathon Vandezande,1
2118,Kumar Shivam,1
2119,Ksenia Gueletina,1
2120,Krzysztof Chomski,1
2121,Kristian Holsheimer,1
2122,Kelly,1
2123,Keith Kraus,1
2124,Joaquim L. Viegas,1
2125,Justin Cole,1
2126,KD-dev-lab,1
2127,K.-Michael Aye,1
2128,Júlio,1
2129,Jörg Döpfert,1
2130,Joshua Storck,1
2131,Justin Solinsky,1
2132,Justin Sexton,1
2133,José F. R. Fonseca,1
2134,Justin Lin,1
2135,Jovixe,1
2136,Joy Bhalla,1
2137,Justin C Johnson,1
2138,Kacawi,1
2139,Jozef Brandys,1
2140,Justin Berka,1
2141,Juraj Niznan,1
2142,João Veiga,1
2143,Jun Kim,1
2144,Jun,1
2145,Julio Martinez,1
2146,Julien de la Bruère-T,1
2147,Julien Marrec,1
2148,Julian Schnitzler,1
2149,Julian Santander,1
2150,Joshua Smith,1
2151,Kadatatlu Kishore,1
2152,Keiron Pizzey,1
2153,Karrie Kehoe,1
2154,Jose Manuel Martí,1
2155,Kavya9986,1
2156,Kaushal Rohit,1
2157,Jose Rivera-Rubio,1
2158,Katie Atkinson,1
2159,Katherine Younglove,1
2160,Katherine Surta,1
2161,Kassandra Keeton,1
2162,Joseph Gulian,1
2163,JosephWagner,1
2164,Josh Howes,1
2165,Josh Levy-Kramer,1
2166,Joshua Leahy,1
2167,Karmanya Aggarwal,1
2168,Karl Dunkle Werner,1
2169,Karel De Brabandere,1
2170,Josh Owen,1
2171,Kapil Patel,1
2172,Josh Temple,1
2173,Kane,1
2174,Joshua Bradt,1
2175,Kamil Sindi,1
2176,Joshua Klein,1
2177,Kamal Kamalaldin,1
2178,Jonas Haag,1
2179,Leon Yin,1
2180,Leonardo Freua,1
2181,Mark Woodbridge,1
2182,John Cant,1
2183,Martin Journois,1
2184,Martin Jones,1
2185,Martin Grigorov,1
2186,Martin Fleischmann,1
2187,Martin Dengler,1
2188,Martin Bjeldbak Madsen,1
2189,Martin Babka,1
2190,MarsGuy,1
2191,Marlene Silva Marchena,1
2192,John Evans,1
2193,Mark Sikora,1
2194,Marty Rudolf,1
2195,Mark Roth,1
2196,Mark O'Leary,1
2197,Mark Mandel,1
2198,John Fremlin,1
2199,Marius Potgieter,1
2200,Mario Corchero,1
2201,Maria-Alexandra Ilie,1
2202,Maria del Mar Bibiloni,1
2203,John Paton,1
2204,John S Bogaardt,1
2205,John Tucker,1
2206,John Bodley,1
2207,Marvin,1
2208,Jonas Buyl,1
2209,Matt Boggess,1
2210,Jody Klymak,1
2211,Matteo Felici,1
2212,MattRijk,1
2213,Matt Williams,1
2214,Matt Suggit,1
2215,Matt Savoie,1
2216,Matt Richards,1
2217,Joel Gibson,1
2218,Matt Gambogi,1
2219,Matt Cooper,1
2220,Joel Whittier,1
2221,Matt Bark,1
2222,Marvzinc,1
2223,Joerg Rittinger,1
2224,Joeun Park,1
2225,Johan Kåhrström,1
2226,Mathias Hauser,1
2227,Mathew Topper,1
2228,Matheus Cardoso,1
2229,Johan von Forstner,1
2230,MatanCohe,1
2231,MasonGallo,1
2232,John,1
2233,María Marino,1
2234,Marco Farrugia,1
2235,Marcel Gerber,1
2236,Marcel Bittar,1
2237,Lorenzo Bolla,1
2238,Lucky Sivagurunathan,1
2239,Luciano Viola,1
2240,Lucca Delchiaro Costabile,1
2241,Jon Crall,1
2242,Jon Haitz Legarreta Gorroño,1
2243,Lucas Holtz,1
2244,Luca Donini,1
2245,Loïc Séguin-C,1
2246,Jon Thielen,1
2247,Lorenzo Stella,1
2248,Lorenzo Cestaro,1
2249,Liudmila,1
2250,John Ward,1
2251,LiuSeeker,1
2252,Linxiao Wu,1
2253,Line Pedersen,1
2254,Linda Chen,1
2255,Lightyears,1
2256,Jonas,1
2257,Liang-Chi Hsieh,1
2258,Liam Marshall,1
2259,Li Jin,1
2260,Lewis Cowles,1
2261,Levi Matus,1
2262,Ludovico Russo,1
2263,Luis Ortiz,1
2264,Luiz Gustavo,1
2265,Lukasz,1
2266,Maoyuan Liu,1
2267,Manuel Riel,1
2268,Manuel Leonhardt,1
2269,Manu NALEPA,1
2270,Johnny,1
2271,Malgorzata Turzanska,1
2272,Malcolm,1
2273,Makarov Andrey,1
2274,Johnny Chiu,1
2275,Mahdi Ben Jelloul,1
2276,Magnus Jöud,1
2277,Madhuri Palanivelu,1
2278,Maciej Kos,1
2279,Maciej J,1
2280,Mac,1
2281,Johnny Gill,1
2282,Maarten Rietbergen,1
2283,MKhalusova,1
2284,Johnny Metz,1
2285,Luo Yicheng,1
2286,LunarLanding,1
2287,Luke Shepard,1
2288,Luke Lee,1
2289,Philip Gura,1
2290,Jacob Stevens-Haas,1
2291,Philippe Ombredanne,1
2292,Thomas Lentali,1
2293,Georgi Baychev,1
2294,Tim Cera,1
2295,Tim Akinbo,1
